visit_date,ssn,hosp_name
2021/6/15,100001256,Dar Al Shifa Hospital
2020/6/10,100001257,Mayo Clinic
2021/6/20,100001258,Al-Hilal Hospital
2020/1/24,100001259,Dar Al Shifa Hospital
2020/2/24,100001260,King Hamad University Hospital
2020/8/5,100001261,Salamaniya Hospital
2020/1/15,100001262,King Faisal Specialist Hospital & Research Centre
2020/8/22,100001263,King Faisal Specialist Hospital & Research Centre
2019/4/18,100001264,King Hamad University Hospital
2020/6/15,100001265,Mayo Clinic
2019/1/14,100001266,St Thomas Hospital London
2019/11/18,100001267,Emirates Hospital
2020/1/25,100001268,King Hamad University Hospital
2020/10/20,100001269,Al-Hilal Hospital
2019/1/8,100001270,Dar Al Shifa Hospital
2019/1/22,100001271,King Hamad University Hospital
2019/4/4,100001272,King Hamad University Hospital
2020/9/3,100001273,Salamaniya Hospital
2020/10/9,100001274,Emirates Hospital
2020/9/7,100001275,Mayo Clinic
2019/11/12,100001276,American Mission Hospital
2021/3/13,100001277,St Thomas Hospital London
2019/8/26,100001278,Mayo Clinic
2021/11/3,100001279,Salamaniya Hospital
2019/8/1,100001280,Salamaniya Hospital
2020/2/10,100001281,Salamaniya Hospital
2019/9/27,100001282,St Thomas Hospital London
2020/9/25,100001283,St Thomas Hospital London
2021/11/6,100001284,King Hamad University Hospital
2021/8/6,100001285,St Thomas Hospital London
2020/8/21,100001286,Dar Al Shifa Hospital
2021/6/23,100001287,Mayo Clinic
2019/1/23,100001288,Mayo Clinic
2020/3/1,100001289,Emirates Hospital
2019/2/27,100001290,Mayo Clinic
2021/8/2,100001291,Emirates Hospital
2021/7/16,100001292,Emirates Hospital
2019/7/18,100001293,Dar Al Shifa Hospital
2020/5/18,100001294,Salamaniya Hospital
2021/9/15,100001295,King Hamad University Hospital
2019/7/22,100001296,Emirates Hospital
2020/6/27,100001297,Emirates Hospital
2019/10/7,100001298,St Thomas Hospital London
2020/11/26,100001299,Salamaniya Hospital
2020/6/23,100001300,Emirates Hospital
2019/10/19,100001301,Emirates Hospital
2021/8/15,100001302,Mayo Clinic
2019/8/5,100001303,American Mission Hospital
2019/9/7,100001304,Al-Hilal Hospital
2019/10/10,100001305,Al-Hilal Hospital
2020/10/11,100001306,King Hamad University Hospital
2019/1/11,100001307,Dar Al Shifa Hospital
2020/10/7,100001308,Dar Al Shifa Hospital
2020/11/25,100001309,Bahrain Defence Force Hospital
2019/7/20,100001310,Al-Hilal Hospital
2019/7/23,100001311,Dar Al Shifa Hospital
2019/4/26,100001312,Bahrain Defence Force Hospital
2021/1/18,100001313,American Mission Hospital
2021/6/9,100001314,St Thomas Hospital London
2020/3/26,100001315,Bahrain Defence Force Hospital
2021/4/19,100001316,Mayo Clinic
2020/9/8,100001317,Salamaniya Hospital
2019/5/26,100001318,Dar Al Shifa Hospital
2020/4/7,100001319,American Mission Hospital
2019/8/20,100001320,Emirates Hospital
2020/7/6,100001321,American Mission Hospital
2019/2/20,100001322,St Thomas Hospital London
2021/2/27,100001323,Al-Hilal Hospital
2020/10/24,100001324,Dar Al Shifa Hospital
2020/8/14,100001325,King Hamad University Hospital
2021/9/2,100001326,Emirates Hospital
2021/10/22,100001327,King Faisal Specialist Hospital & Research Centre
2019/6/20,100001328,American Mission Hospital
2020/10/26,100001329,Emirates Hospital
2020/10/6,100001330,Salamaniya Hospital
2020/11/4,100001331,Bahrain Defence Force Hospital
2021/1/12,100001332,St Thomas Hospital London
2021/4/8,100001333,Salamaniya Hospital
2019/3/9,100001334,Al-Hilal Hospital
2021/5/17,100001335,Al-Hilal Hospital
2021/7/21,100001336,King Hamad University Hospital
2020/9/2,100001337,Bahrain Defence Force Hospital
2021/1/18,100001338,American Mission Hospital
2020/9/7,100001339,Salamaniya Hospital
2021/3/5,100001340,Dar Al Shifa Hospital
2019/11/23,100001341,King Hamad University Hospital
2021/4/11,100001342,Al-Hilal Hospital
2020/9/27,100001343,St Thomas Hospital London
2019/7/20,100001344,Salamaniya Hospital
2021/8/20,100001345,Emirates Hospital
2021/9/26,100001346,American Mission Hospital
2020/7/2,100001347,Al-Hilal Hospital
2020/11/26,100001348,Al-Hilal Hospital
2021/5/7,100001349,Al-Hilal Hospital
2021/4/17,100001350,King Hamad University Hospital
2019/11/15,100001351,Dar Al Shifa Hospital
2020/4/17,100001352,Emirates Hospital
2020/5/5,100001353,Mayo Clinic
2020/1/21,100001354,Dar Al Shifa Hospital
2021/11/3,100001355,Salamaniya Hospital
2021/10/24,100001356,St Thomas Hospital London
2021/4/4,100001357,King Hamad University Hospital
2020/4/22,100001358,Emirates Hospital
2020/10/27,100001359,Mayo Clinic
2020/1/4,100001360,Mayo Clinic
2020/1/24,100001361,Dar Al Shifa Hospital
2020/2/13,100001362,Emirates Hospital
2019/6/8,100001363,Al-Hilal Hospital
2021/3/2,100001364,Mayo Clinic
2020/4/5,100001365,Mayo Clinic
2019/1/22,100001366,American Mission Hospital
2020/5/11,100001367,King Hamad University Hospital
2020/1/21,100001368,King Hamad University Hospital
2021/8/3,100001369,Emirates Hospital
2021/7/14,100001370,American Mission Hospital
2021/2/23,100001371,Emirates Hospital
2019/5/9,100001372,Bahrain Defence Force Hospital
2020/3/1,100001373,Salamaniya Hospital
2020/4/13,100001374,Dar Al Shifa Hospital
2020/1/14,100001375,Mayo Clinic
2020/9/25,100001376,King Hamad University Hospital
2020/9/3,100001377,King Faisal Specialist Hospital & Research Centre
2021/1/2,100001378,King Hamad University Hospital
2021/8/8,100001379,St Thomas Hospital London
2021/5/4,100001380,Salamaniya Hospital
2020/7/24,100001381,Bahrain Defence Force Hospital
2020/10/4,100001382,St Thomas Hospital London
2021/11/7,100001383,Salamaniya Hospital
2019/5/23,100001384,American Mission Hospital
2020/8/2,100001385,King Faisal Specialist Hospital & Research Centre
2019/6/16,100001386,Mayo Clinic
2020/1/24,100001387,Bahrain Defence Force Hospital
2019/3/5,100001388,Dar Al Shifa Hospital
2019/8/18,100001389,American Mission Hospital
2021/2/22,100001390,American Mission Hospital
2019/7/8,100001391,Mayo Clinic
2021/8/18,100001392,Al-Hilal Hospital
2019/6/10,100001393,Mayo Clinic
2019/2/15,100001394,Bahrain Defence Force Hospital
2019/1/25,100001395,Bahrain Defence Force Hospital
2019/11/21,100001396,King Hamad University Hospital
2020/3/4,100001397,King Faisal Specialist Hospital & Research Centre
2019/7/17,100001398,Emirates Hospital
2019/8/15,100001399,American Mission Hospital
2019/2/25,100001400,American Mission Hospital
2021/6/24,100001401,King Hamad University Hospital
2021/6/26,100001402,King Hamad University Hospital
2020/9/1,100001403,Mayo Clinic
2019/11/23,100001404,Bahrain Defence Force Hospital
2020/4/16,100001405,King Hamad University Hospital
2020/11/18,100001406,Salamaniya Hospital
2020/10/23,100001407,King Hamad University Hospital
2021/4/5,100001408,American Mission Hospital
2019/2/25,100001409,St Thomas Hospital London
2020/4/16,100001410,King Faisal Specialist Hospital & Research Centre
2020/11/1,100001411,Dar Al Shifa Hospital
2020/11/18,100001412,American Mission Hospital
2019/2/5,100001413,Al-Hilal Hospital
2019/7/12,100001414,Al-Hilal Hospital
2020/8/23,100001415,Mayo Clinic
2021/2/2,100001416,Mayo Clinic
2021/6/27,100001417,Salamaniya Hospital
2021/3/18,100001418,Al-Hilal Hospital
2020/6/24,100001419,Emirates Hospital
2019/10/3,100001420,St Thomas Hospital London
2020/4/8,100001421,Dar Al Shifa Hospital
2019/2/26,100001422,Al-Hilal Hospital
2021/7/23,100001423,King Hamad University Hospital
2021/9/19,100001424,American Mission Hospital
2020/8/6,100001425,Dar Al Shifa Hospital
2019/5/14,100001426,King Faisal Specialist Hospital & Research Centre
2020/3/8,100001427,American Mission Hospital
2019/3/21,100001428,King Hamad University Hospital
2020/8/3,100001429,Dar Al Shifa Hospital
2021/7/11,100001430,American Mission Hospital
2020/6/13,100001431,American Mission Hospital
2020/8/25,100001432,Bahrain Defence Force Hospital
2019/6/18,100001433,Bahrain Defence Force Hospital
2021/6/23,100001434,King Hamad University Hospital
2020/3/25,100001435,Mayo Clinic
2019/4/10,100001436,Al-Hilal Hospital
2019/7/8,100001437,King Hamad University Hospital
2021/7/12,100001438,King Faisal Specialist Hospital & Research Centre
2019/6/7,100001439,King Hamad University Hospital
2020/1/25,100001440,Mayo Clinic
2019/4/13,100001441,King Hamad University Hospital
2021/8/6,100001442,Emirates Hospital
2020/9/5,100001443,Salamaniya Hospital
2021/10/2,100001444,Emirates Hospital
2020/2/27,100001445,St Thomas Hospital London
2020/2/2,100001446,King Hamad University Hospital
2021/5/20,100001447,Dar Al Shifa Hospital
2020/6/13,100001448,Salamaniya Hospital
2019/5/26,100001449,American Mission Hospital
2020/1/9,100001450,King Hamad University Hospital
2020/1/12,100001451,King Hamad University Hospital
2019/9/2,100001452,Mayo Clinic
2019/2/13,100001453,King Faisal Specialist Hospital & Research Centre
2020/1/8,100001454,St Thomas Hospital London
2020/2/5,100001455,St Thomas Hospital London
2020/1/10,100001456,St Thomas Hospital London
2019/9/19,100001457,American Mission Hospital
2020/10/23,100001458,Salamaniya Hospital
2021/7/23,100001459,King Hamad University Hospital
2021/1/10,100001460,St Thomas Hospital London
2020/9/14,100001461,Dar Al Shifa Hospital
2020/8/14,100001462,Mayo Clinic
2020/11/15,100001463,American Mission Hospital
2019/7/10,100001464,Al-Hilal Hospital
2019/11/25,100001465,Salamaniya Hospital
2019/4/13,100001466,American Mission Hospital
2021/1/4,100001467,King Faisal Specialist Hospital & Research Centre
2021/7/21,100001468,St Thomas Hospital London
2021/6/18,100001469,Emirates Hospital
2020/6/6,100001470,Salamaniya Hospital
2020/5/4,100001471,King Faisal Specialist Hospital & Research Centre
2019/6/2,100001472,St Thomas Hospital London
2020/5/4,100001473,Bahrain Defence Force Hospital
2021/3/14,100001474,Dar Al Shifa Hospital
2019/6/10,100001475,St Thomas Hospital London
2019/9/12,100001476,King Hamad University Hospital
2019/2/18,100001477,American Mission Hospital
2021/7/18,100001478,Mayo Clinic
2021/10/15,100001479,St Thomas Hospital London
2019/5/11,100001480,American Mission Hospital
2021/3/27,100001481,King Faisal Specialist Hospital & Research Centre
2021/6/21,100001482,King Faisal Specialist Hospital & Research Centre
2021/6/12,100001483,King Hamad University Hospital
2019/3/21,100001484,American Mission Hospital
2020/4/5,100001485,American Mission Hospital
2019/6/22,100001486,Mayo Clinic
2019/9/10,100001487,Dar Al Shifa Hospital
2021/6/25,100001488,Emirates Hospital
2021/9/20,100001489,American Mission Hospital
2020/8/16,100001490,Al-Hilal Hospital
2019/11/10,100001491,Bahrain Defence Force Hospital
2020/3/20,100001492,Mayo Clinic
2019/11/3,100001493,Bahrain Defence Force Hospital
2019/6/16,100001494,Salamaniya Hospital
2021/4/24,100001495,Salamaniya Hospital
2020/8/1,100001496,King Faisal Specialist Hospital & Research Centre
2019/6/1,100001497,Al-Hilal Hospital
2021/7/15,100001498,Bahrain Defence Force Hospital
2019/8/25,100001499,Bahrain Defence Force Hospital
2021/6/6,100001500,Al-Hilal Hospital
2020/3/12,100001501,Dar Al Shifa Hospital
2019/6/15,100001502,Mayo Clinic
2020/5/10,100001503,Emirates Hospital
2020/5/9,100001504,Bahrain Defence Force Hospital
2019/2/13,100001505,Emirates Hospital
2021/9/12,100001506,Mayo Clinic
2020/5/3,100001507,American Mission Hospital
2019/1/21,100001508,King Faisal Specialist Hospital & Research Centre
2019/1/19,100001509,St Thomas Hospital London
2019/9/18,100001510,King Faisal Specialist Hospital & Research Centre
2021/1/12,100001511,Dar Al Shifa Hospital
2019/10/3,100001512,Dar Al Shifa Hospital
2019/8/10,100001513,St Thomas Hospital London
2019/6/24,100001514,Mayo Clinic
2020/9/27,100001515,Dar Al Shifa Hospital
2021/6/25,100001516,Salamaniya Hospital
2021/7/22,100001517,Dar Al Shifa Hospital
2020/8/27,100001518,Al-Hilal Hospital
2021/3/26,100001519,St Thomas Hospital London
2019/11/12,100001520,St Thomas Hospital London
2021/5/4,100001521,Emirates Hospital
2020/10/27,100001522,American Mission Hospital
2021/2/10,100001523,King Hamad University Hospital
2021/8/14,100001524,Mayo Clinic
2019/5/26,100001525,St Thomas Hospital London
2021/4/25,100001526,Dar Al Shifa Hospital
2020/6/21,100001527,American Mission Hospital
2020/4/22,100001528,King Hamad University Hospital
2019/8/16,100001529,King Hamad University Hospital
2021/8/12,100001530,Mayo Clinic
2020/3/13,100001531,St Thomas Hospital London
2020/1/19,100001532,Mayo Clinic
2021/4/11,100001533,King Hamad University Hospital
2020/7/15,100001534,Bahrain Defence Force Hospital
2021/9/15,100001535,Mayo Clinic
2019/11/17,100001536,American Mission Hospital
2021/1/19,100001537,St Thomas Hospital London
2020/2/7,100001538,Al-Hilal Hospital
2020/10/23,100001539,King Hamad University Hospital
2019/11/14,100001540,King Hamad University Hospital
2021/3/14,100001541,Mayo Clinic
2020/6/21,100001542,Emirates Hospital
2020/4/2,100001543,American Mission Hospital
2019/7/11,100001544,King Faisal Specialist Hospital & Research Centre
2020/8/13,100001545,Dar Al Shifa Hospital
2019/3/4,100001546,Dar Al Shifa Hospital
2021/10/17,100001547,American Mission Hospital
2021/4/11,100001548,King Hamad University Hospital
2019/9/13,100001549,St Thomas Hospital London
2020/10/4,100001550,Dar Al Shifa Hospital
2020/5/3,100001551,Mayo Clinic
2019/1/19,100001552,Mayo Clinic
2020/5/6,100001553,Al-Hilal Hospital
2021/9/4,100001554,King Hamad University Hospital
2020/6/3,100001555,Dar Al Shifa Hospital
2020/11/10,100001556,American Mission Hospital
2020/2/19,100001557,King Hamad University Hospital
2019/2/19,100001558,King Faisal Specialist Hospital & Research Centre
2021/10/11,100001559,King Hamad University Hospital
2019/4/18,100001560,Dar Al Shifa Hospital
2019/1/11,100001561,King Hamad University Hospital
2020/1/8,100001562,Salamaniya Hospital
2019/8/19,100001563,Bahrain Defence Force Hospital
2021/11/1,100001564,American Mission Hospital
2019/1/5,100001565,American Mission Hospital
2021/1/14,100001566,Mayo Clinic
2019/9/1,100001567,American Mission Hospital
2021/5/2,100001568,Mayo Clinic
2020/2/11,100001569,St Thomas Hospital London
2021/1/24,100001570,Salamaniya Hospital
2019/2/16,100001571,Emirates Hospital
2020/3/6,100001572,Mayo Clinic
2020/9/21,100001573,St Thomas Hospital London
2020/11/23,100001574,Dar Al Shifa Hospital
2019/1/21,100001575,Al-Hilal Hospital
2020/8/12,100001576,Al-Hilal Hospital
2019/1/19,100001577,King Hamad University Hospital
2021/10/5,100001578,American Mission Hospital
2021/10/13,100001579,Al-Hilal Hospital
2019/6/6,100001580,King Hamad University Hospital
2019/10/20,100001581,Al-Hilal Hospital
2020/3/9,100001582,Mayo Clinic
2019/6/23,100001583,Salamaniya Hospital
2020/10/25,100001584,St Thomas Hospital London
2019/11/21,100001585,Al-Hilal Hospital
2020/2/19,100001586,King Faisal Specialist Hospital & Research Centre
2021/3/2,100001587,King Faisal Specialist Hospital & Research Centre
2019/1/12,100001588,St Thomas Hospital London
2020/11/16,100001589,St Thomas Hospital London
2019/2/26,100001590,King Hamad University Hospital
2019/11/18,100001591,King Hamad University Hospital
2019/3/17,100001592,King Faisal Specialist Hospital & Research Centre
2020/9/12,100001593,Bahrain Defence Force Hospital
2020/5/21,100001594,American Mission Hospital
2021/8/13,100001595,Mayo Clinic
2021/1/24,100001596,St Thomas Hospital London
2019/6/8,100001597,King Hamad University Hospital
2021/3/12,100001598,King Hamad University Hospital
2021/8/9,100001599,Al-Hilal Hospital
2019/2/8,100001600,American Mission Hospital
2019/7/1,100001601,Al-Hilal Hospital
2020/7/21,100001602,Dar Al Shifa Hospital
2021/11/6,100001603,Salamaniya Hospital
2020/8/11,100001604,St Thomas Hospital London
2021/3/15,100001605,Emirates Hospital
2019/3/24,100001606,King Faisal Specialist Hospital & Research Centre
2020/3/6,100001607,Bahrain Defence Force Hospital
2020/11/21,100001608,Dar Al Shifa Hospital
2021/6/23,100001609,Al-Hilal Hospital
2021/6/26,100001610,Al-Hilal Hospital
2019/4/10,100001611,Salamaniya Hospital
2019/2/10,100001612,American Mission Hospital
2019/7/5,100001613,King Faisal Specialist Hospital & Research Centre
2020/8/8,100001614,Bahrain Defence Force Hospital
2021/2/8,100001615,Al-Hilal Hospital
2019/6/14,100001616,American Mission Hospital
2021/3/2,100001617,King Hamad University Hospital
2019/6/7,100001618,American Mission Hospital
2021/10/9,100001619,Mayo Clinic
2021/8/5,100001620,Emirates Hospital
2021/7/8,100001621,Bahrain Defence Force Hospital
2020/3/27,100001622,Salamaniya Hospital
2019/7/2,100001623,Al-Hilal Hospital
2021/5/27,100001624,Dar Al Shifa Hospital
2020/7/3,100001625,Emirates Hospital
2020/6/5,100001626,King Hamad University Hospital
2019/8/10,100001627,American Mission Hospital
2019/1/23,100001628,King Hamad University Hospital
2021/2/9,100001629,St Thomas Hospital London
2020/4/20,100001630,St Thomas Hospital London
2019/3/15,100001631,Emirates Hospital
2021/7/27,100001632,American Mission Hospital
2021/2/25,100001633,Salamaniya Hospital
2021/3/5,100001634,Mayo Clinic
2021/2/5,100001635,Mayo Clinic
2021/8/8,100001636,Mayo Clinic
2019/9/18,100001637,Salamaniya Hospital
2020/1/15,100001638,Mayo Clinic
2019/10/8,100001639,Emirates Hospital
2021/7/15,100001640,Emirates Hospital
2020/4/25,100001641,American Mission Hospital
2019/3/12,100001642,Emirates Hospital
2021/10/15,100001643,Dar Al Shifa Hospital
2020/3/9,100001644,Emirates Hospital
2020/6/23,100001645,Emirates Hospital
2021/10/23,100001646,Bahrain Defence Force Hospital
2020/7/25,100001647,Bahrain Defence Force Hospital
2019/10/25,100001648,King Hamad University Hospital
2019/10/12,100001649,Emirates Hospital
2019/1/13,100001650,Mayo Clinic
2021/6/23,100001651,Dar Al Shifa Hospital
2021/8/12,100001652,Emirates Hospital
2021/2/23,100001653,American Mission Hospital
2021/2/7,100001654,Al-Hilal Hospital
2020/2/23,100001655,American Mission Hospital
2019/10/14,100001656,Al-Hilal Hospital
2021/10/18,100001657,Emirates Hospital
2019/10/11,100001658,Emirates Hospital
2019/2/17,100001659,Dar Al Shifa Hospital
2020/1/4,100001660,King Hamad University Hospital
2020/8/19,100001661,King Faisal Specialist Hospital & Research Centre
2020/7/1,100001662,Bahrain Defence Force Hospital
2020/8/5,100001663,St Thomas Hospital London
2021/2/12,100001664,Salamaniya Hospital
2020/1/17,100001665,King Hamad University Hospital
2019/8/18,100001666,St Thomas Hospital London
2020/7/27,100001667,Emirates Hospital
2019/10/9,100001668,Emirates Hospital
2021/2/7,100001669,King Faisal Specialist Hospital & Research Centre
2019/1/3,100001670,Mayo Clinic
2021/8/2,100001671,King Hamad University Hospital
2020/5/16,100001672,Bahrain Defence Force Hospital
2021/8/17,100001673,Al-Hilal Hospital
2020/4/12,100001674,King Hamad University Hospital
2021/9/16,100001675,Al-Hilal Hospital
2021/10/10,100001676,King Hamad University Hospital
2020/6/12,100001677,Emirates Hospital
2021/11/12,100001678,Al-Hilal Hospital
2021/9/21,100001679,Al-Hilal Hospital
2021/5/16,100001680,King Faisal Specialist Hospital & Research Centre
2021/7/9,100001681,Salamaniya Hospital
2020/8/8,100001682,King Hamad University Hospital
2019/9/1,100001683,Al-Hilal Hospital
2020/7/19,100001684,King Faisal Specialist Hospital & Research Centre
2020/10/1,100001685,Dar Al Shifa Hospital
2021/2/13,100001686,Bahrain Defence Force Hospital
2021/3/10,100001687,Dar Al Shifa Hospital
2019/5/19,100001688,Emirates Hospital
2020/3/22,100001689,American Mission Hospital
2020/9/3,100001690,Emirates Hospital
2021/6/22,100001691,Dar Al Shifa Hospital
2019/3/8,100001692,Salamaniya Hospital
2019/8/18,100001693,Emirates Hospital
2020/8/15,100001694,Emirates Hospital
2019/1/1,100001695,Mayo Clinic
2021/2/14,100001696,King Faisal Specialist Hospital & Research Centre
2021/6/25,100001697,King Hamad University Hospital
2020/7/14,100001698,Mayo Clinic
2019/11/17,100001699,King Faisal Specialist Hospital & Research Centre
2020/6/24,100001700,Bahrain Defence Force Hospital
2021/1/11,100001701,Emirates Hospital
2019/2/21,100001702,St Thomas Hospital London
2020/9/9,100001703,Mayo Clinic
2020/3/14,100001704,American Mission Hospital
2020/9/2,100001705,American Mission Hospital
2020/2/15,100001706,Emirates Hospital
2019/9/24,100001707,St Thomas Hospital London
2019/2/22,100001708,St Thomas Hospital London
2021/9/8,100001709,Mayo Clinic
2019/6/22,100001710,American Mission Hospital
2020/7/2,100001711,American Mission Hospital
2021/11/21,100001712,King Hamad University Hospital
2021/2/16,100001713,Mayo Clinic
2020/2/20,100001714,Al-Hilal Hospital
2020/11/10,100001715,Dar Al Shifa Hospital
2021/8/11,100001716,St Thomas Hospital London
2019/4/17,100001717,Bahrain Defence Force Hospital
2020/2/20,100001718,American Mission Hospital
2019/5/8,100001719,King Hamad University Hospital
2021/4/3,100001720,Al-Hilal Hospital
2021/2/15,100001721,King Faisal Specialist Hospital & Research Centre
2019/8/26,100001722,Emirates Hospital
2019/1/10,100001723,Emirates Hospital
2021/2/23,100001724,Mayo Clinic
2021/10/3,100001725,St Thomas Hospital London
2019/6/5,100001726,Mayo Clinic
2021/1/17,100001727,King Faisal Specialist Hospital & Research Centre
2020/6/16,100001728,Al-Hilal Hospital
2020/5/10,100001729,Dar Al Shifa Hospital
2019/9/25,100001730,Emirates Hospital
2019/5/20,100001731,Emirates Hospital
2020/5/18,100001732,Bahrain Defence Force Hospital
2019/9/27,100001733,Mayo Clinic
2019/2/10,100001734,St Thomas Hospital London
2019/9/10,100001735,King Hamad University Hospital
2020/5/3,100001736,Emirates Hospital
2020/9/7,100001737,American Mission Hospital
2020/2/2,100001738,St Thomas Hospital London
2021/9/7,100001739,American Mission Hospital
2020/7/9,100001740,Emirates Hospital
2021/7/14,100001741,Al-Hilal Hospital
2020/6/5,100001742,St Thomas Hospital London
2019/6/4,100001743,St Thomas Hospital London
2021/11/11,100001744,Al-Hilal Hospital
2021/7/26,100001745,Bahrain Defence Force Hospital
2021/4/9,100001746,Al-Hilal Hospital
2021/5/5,100001747,American Mission Hospital
2020/3/3,100001748,American Mission Hospital
2019/8/9,100001749,Bahrain Defence Force Hospital
2019/11/7,100001750,Emirates Hospital
2021/9/24,100001751,Al-Hilal Hospital
2020/6/12,100001752,Salamaniya Hospital
2019/9/5,100001753,Dar Al Shifa Hospital
2019/2/5,100001754,Emirates Hospital
2021/3/22,100001755,Emirates Hospital
2021/1/22,100001756,Mayo Clinic
2019/1/23,100001757,Al-Hilal Hospital
2020/6/27,100001758,Mayo Clinic
2020/1/12,100001759,Al-Hilal Hospital
2019/3/27,100001760,Bahrain Defence Force Hospital
2019/10/26,100001761,King Hamad University Hospital
2019/2/11,100001762,Al-Hilal Hospital
2019/11/26,100001763,King Hamad University Hospital
2021/10/16,100001764,Emirates Hospital
2021/2/26,100001765,Salamaniya Hospital
2019/8/8,100001766,Al-Hilal Hospital
2019/2/12,100001767,Salamaniya Hospital
2019/6/10,100001768,King Hamad University Hospital
2019/6/23,100001769,Al-Hilal Hospital
2021/7/1,100001770,Bahrain Defence Force Hospital
2020/2/15,100001771,Emirates Hospital
2020/7/12,100001772,King Hamad University Hospital
2021/9/23,100001773,Emirates Hospital
2021/1/16,100001774,St Thomas Hospital London
2020/8/11,100001775,Emirates Hospital
2020/9/26,100001776,Mayo Clinic
2020/6/2,100001777,King Hamad University Hospital
2021/1/26,100001778,Al-Hilal Hospital
2021/8/24,100001779,Emirates Hospital
2019/5/21,100001780,Salamaniya Hospital
2020/11/21,100001781,American Mission Hospital
2019/3/12,100001782,Salamaniya Hospital
2019/10/2,100001783,Al-Hilal Hospital
2019/10/17,100001784,Bahrain Defence Force Hospital
2021/7/27,100001785,Al-Hilal Hospital
2019/10/9,100001786,St Thomas Hospital London
2019/10/11,100001787,Al-Hilal Hospital
2020/7/12,100001788,Mayo Clinic
2021/4/22,100001789,American Mission Hospital
2020/6/25,100001790,Al-Hilal Hospital
2019/1/26,100001791,Salamaniya Hospital
2020/4/14,100001792,Emirates Hospital
2021/3/22,100001793,King Hamad University Hospital
2020/11/11,100001794,Salamaniya Hospital
2020/1/4,100001795,King Hamad University Hospital
2021/6/12,100001796,Emirates Hospital
2020/4/15,100001797,Al-Hilal Hospital
2019/8/27,100001798,Salamaniya Hospital
2019/4/16,100001799,St Thomas Hospital London
2020/1/1,100001800,Al-Hilal Hospital
2021/4/2,100001801,Dar Al Shifa Hospital
2019/10/3,100001802,Dar Al Shifa Hospital
2020/11/23,100001803,Al-Hilal Hospital
2021/2/2,100001804,Al-Hilal Hospital
2021/4/20,100001805,Mayo Clinic
2020/9/22,100001806,King Hamad University Hospital
2019/4/6,100001807,St Thomas Hospital London
2019/8/23,100001808,Dar Al Shifa Hospital
2019/3/21,100001809,Mayo Clinic
2021/5/1,100001810,Al-Hilal Hospital
2021/8/1,100001811,Dar Al Shifa Hospital
2019/6/27,100001812,Bahrain Defence Force Hospital
2020/7/11,100001813,King Hamad University Hospital
2021/8/19,100001814,American Mission Hospital
2021/6/22,100001815,King Faisal Specialist Hospital & Research Centre
2019/3/26,100001816,King Hamad University Hospital
2021/8/10,100001817,Salamaniya Hospital
2020/9/25,100001818,Emirates Hospital
2019/7/15,100001819,Mayo Clinic
2020/5/22,100001820,King Hamad University Hospital
2019/8/22,100001821,Bahrain Defence Force Hospital
2021/11/16,100001822,American Mission Hospital
2019/11/1,100001823,American Mission Hospital
2020/10/22,100001824,Mayo Clinic
2021/6/27,100001825,Emirates Hospital
2021/7/8,100001826,King Hamad University Hospital
2021/5/11,100001827,King Hamad University Hospital
2020/3/1,100001828,Mayo Clinic
2020/8/16,100001829,Mayo Clinic
2021/9/16,100001830,King Hamad University Hospital
2020/10/11,100001831,Mayo Clinic
2021/7/26,100001832,Emirates Hospital
2021/6/10,100001833,Bahrain Defence Force Hospital
2021/1/19,100001834,King Faisal Specialist Hospital & Research Centre
2021/1/21,100001835,St Thomas Hospital London
2019/10/24,100001836,Dar Al Shifa Hospital
2021/3/14,100001837,Salamaniya Hospital
2021/3/20,100001838,Salamaniya Hospital
2021/6/27,100001839,King Hamad University Hospital
2021/2/19,100001840,Mayo Clinic
2019/11/6,100001841,King Hamad University Hospital
2020/4/12,100001842,Al-Hilal Hospital
2020/6/20,100001843,Bahrain Defence Force Hospital
2021/10/11,100001844,Al-Hilal Hospital
2020/2/17,100001845,American Mission Hospital
2021/6/10,100001846,King Hamad University Hospital
2020/11/16,100001847,Bahrain Defence Force Hospital
2021/11/5,100001848,Salamaniya Hospital
2019/2/7,100001849,Emirates Hospital
2020/2/12,100001850,Dar Al Shifa Hospital
2019/1/27,100001851,Dar Al Shifa Hospital
2020/7/26,100001852,Mayo Clinic
2020/9/15,100001853,Mayo Clinic
2020/1/5,100001854,Al-Hilal Hospital
2021/6/21,100001855,Al-Hilal Hospital
2019/2/1,100001856,Al-Hilal Hospital
2021/9/18,100001857,Salamaniya Hospital
2020/2/10,100001858,Dar Al Shifa Hospital
2021/10/23,100001859,Emirates Hospital
2019/8/20,100001860,Bahrain Defence Force Hospital
2020/5/8,100001861,Emirates Hospital
2021/7/5,100001862,Dar Al Shifa Hospital
2020/8/10,100001863,Al-Hilal Hospital
2019/4/6,100001864,King Hamad University Hospital
2020/9/1,100001865,Salamaniya Hospital
2020/2/20,100001866,King Hamad University Hospital
2020/3/10,100001867,American Mission Hospital
2020/9/13,100001868,Bahrain Defence Force Hospital
2020/9/7,100001869,St Thomas Hospital London
2019/5/26,100001870,Salamaniya Hospital
2020/6/15,100001871,St Thomas Hospital London
2020/7/6,100001872,Emirates Hospital
2019/11/9,100001873,King Faisal Specialist Hospital & Research Centre
2019/1/4,100001874,American Mission Hospital
2021/11/20,100001875,King Hamad University Hospital
2021/10/18,100001876,St Thomas Hospital London
